step,tag,value
212000,Self-play/ELO,1155.788330078125
212000,Self-play/ELO,1165.5462646484375
212000,Self-play/ELO,1138.6627197265625
212000,Self-play/ELO,1170.072265625
212000,Self-play/ELO,1156.51123046875
212000,Self-play/ELO,1142.50830078125
212000,Self-play/ELO,1148.3818359375
212000,Self-play/ELO,1137.2593994140625
213000,Self-play/ELO,1154.786376953125
213000,Self-play/ELO,1173.5767822265625
213000,Self-play/ELO,1165.5462646484375
213000,Self-play/ELO,1137.0372314453125
213000,Self-play/ELO,1156.51123046875
213000,Self-play/ELO,1165.0264892578125
213000,Self-play/ELO,1142.50830078125
213000,Self-play/ELO,1147.7940673828125
213000,Self-play/ELO,1135.41259765625
214000,Self-play/ELO,1137.0372314453125
214000,Self-play/ELO,1170.072265625
214000,Self-play/ELO,1156.6861572265625
214000,Self-play/ELO,1165.0264892578125
214000,Self-play/ELO,1142.50830078125
214000,Self-play/ELO,1147.7940673828125
214000,Self-play/ELO,1133.9921875
215000,Self-play/ELO,1153.90576171875
215000,Self-play/ELO,1173.5767822265625
215000,Self-play/ELO,1165.5462646484375
215000,Self-play/ELO,1137.0372314453125
215000,Self-play/ELO,1155.6700439453125
215000,Self-play/ELO,1142.50830078125
215000,Self-play/ELO,1134.0343017578125
216000,Self-play/ELO,1172.853515625
216000,Self-play/ELO,1170.072265625
216000,Self-play/ELO,1165.0264892578125
216000,Self-play/ELO,1142.6341552734375
216000,Self-play/ELO,1147.7940673828125
216000,Self-play/ELO,1134.0343017578125
217000,Self-play/ELO,1153.90576171875
217000,Self-play/ELO,1165.5462646484375
217000,Self-play/ELO,1136.258056640625
217000,Self-play/ELO,1154.9820556640625
217000,Self-play/ELO,1165.0264892578125
217000,Self-play/ELO,1141.560791015625
217000,Self-play/ELO,1134.0343017578125
218000,Self-play/ELO,1172.857666015625
218000,Self-play/ELO,1169.572998046875
218000,Self-play/ELO,1165.0264892578125
218000,Self-play/ELO,1141.560791015625
218000,Self-play/ELO,1147.6781005859375
218000,Self-play/ELO,1134.0343017578125
219000,Self-play/ELO,1153.90576171875
219000,Self-play/ELO,1172.6453857421875
219000,Self-play/ELO,1165.5462646484375
219000,Self-play/ELO,1135.079833984375
219000,Self-play/ELO,1154.2923583984375
219000,Self-play/ELO,1165.0264892578125
219000,Self-play/ELO,1141.560791015625
219000,Self-play/ELO,1148.0469970703125
219000,Self-play/ELO,1133.8009033203125
220000,Self-play/ELO,1153.90576171875
220000,Self-play/ELO,1172.087890625
220000,Self-play/ELO,1135.079833984375
220000,Self-play/ELO,1169.0751953125
220000,Self-play/ELO,1154.667236328125
220000,Self-play/ELO,1141.560791015625
220000,Self-play/ELO,1147.792724609375
221000,Self-play/ELO,1153.2103271484375
221000,Self-play/ELO,1172.3900146484375
221000,Self-play/ELO,1165.56396484375
221000,Self-play/ELO,1135.079833984375
221000,Self-play/ELO,1169.0911865234375
221000,Self-play/ELO,1154.1424560546875
221000,Self-play/ELO,1163.696533203125
221000,Self-play/ELO,1140.6689453125
221000,Self-play/ELO,1147.34814453125
221000,Self-play/ELO,1132.640869140625
222000,Self-play/ELO,1151.8284912109375
222000,Self-play/ELO,1165.6436767578125
222000,Self-play/ELO,1135.079833984375
222000,Self-play/ELO,1168.716552734375
222000,Self-play/ELO,1163.1009521484375
222000,Self-play/ELO,1140.224365234375
222000,Self-play/ELO,1147.6019287109375
222000,Self-play/ELO,1131.7281494140625
223000,Self-play/ELO,1149.9000244140625
223000,Self-play/ELO,1172.5762939453125
223000,Self-play/ELO,1135.079833984375
223000,Self-play/ELO,1153.7745361328125
223000,Self-play/ELO,1163.1376953125
223000,Self-play/ELO,1140.224365234375
223000,Self-play/ELO,1148.0457763671875
223000,Self-play/ELO,1131.275146484375
224000,Self-play/ELO,1149.776123046875
224000,Self-play/ELO,1172.2608642578125
224000,Self-play/ELO,1165.6702880859375
224000,Self-play/ELO,1135.079833984375
224000,Self-play/ELO,1153.0570068359375
224000,Self-play/ELO,1163.1661376953125
224000,Self-play/ELO,1140.224365234375
224000,Self-play/ELO,1147.5943603515625
224000,Self-play/ELO,1131.275146484375
225000,Self-play/ELO,1149.776123046875
225000,Self-play/ELO,1165.6702880859375
225000,Self-play/ELO,1134.9969482421875
225000,Self-play/ELO,1151.9365234375
225000,Self-play/ELO,1163.1661376953125
225000,Self-play/ELO,1147.3519287109375
225000,Self-play/ELO,1131.275146484375
226000,Self-play/ELO,1149.776123046875
226000,Self-play/ELO,1172.2608642578125
226000,Self-play/ELO,1165.6702880859375
226000,Self-play/ELO,1134.1094970703125
226000,Self-play/ELO,1163.1661376953125
226000,Self-play/ELO,1139.8536376953125
226000,Self-play/ELO,1147.6055908203125
226000,Self-play/ELO,1130.0682373046875
227000,Self-play/ELO,1172.2608642578125
227000,Self-play/ELO,1165.1702880859375
227000,Self-play/ELO,1133.637451171875
227000,Self-play/ELO,1150.476318359375
227000,Self-play/ELO,1162.7117919921875
227000,Self-play/ELO,1138.8050537109375
227000,Self-play/ELO,1147.13525390625
227000,Self-play/ELO,1128.5252685546875
228000,Self-play/ELO,1149.776123046875
228000,Self-play/ELO,1172.2608642578125
228000,Self-play/ELO,1169.0625
228000,Self-play/ELO,1150.4725341796875
228000,Self-play/ELO,1162.739501953125
228000,Self-play/ELO,1128.358154296875
229000,Self-play/ELO,1164.4232177734375
229000,Self-play/ELO,1133.637451171875
229000,Self-play/ELO,1150.8897705078125
229000,Self-play/ELO,1161.842041015625
229000,Self-play/ELO,1138.7738037109375
229000,Self-play/ELO,1146.9136962890625
230000,Self-play/ELO,1148.873291015625
230000,Self-play/ELO,1172.2608642578125
230000,Self-play/ELO,1164.1746826171875
230000,Self-play/ELO,1133.637451171875
230000,Self-play/ELO,1168.3177490234375
230000,Self-play/ELO,1150.6536865234375
230000,Self-play/ELO,1161.842041015625
230000,Self-play/ELO,1138.7738037109375
230000,Self-play/ELO,1127.3997802734375
231000,Self-play/ELO,1148.6534423828125
231000,Self-play/ELO,1172.2608642578125
231000,Self-play/ELO,1133.637451171875
231000,Self-play/ELO,1161.842041015625
231000,Self-play/ELO,1137.7799072265625
231000,Self-play/ELO,1146.9136962890625
232000,Self-play/ELO,1147.2650146484375
232000,Self-play/ELO,1172.2608642578125
232000,Self-play/ELO,1164.0482177734375
232000,Self-play/ELO,1168.3177490234375
232000,Self-play/ELO,1150.721435546875
232000,Self-play/ELO,1161.842041015625
232000,Self-play/ELO,1136.790771484375
232000,Self-play/ELO,1146.5057373046875
232000,Self-play/ELO,1127.0843505859375
233000,Self-play/ELO,1146.411865234375
233000,Self-play/ELO,1172.10546875
233000,Self-play/ELO,1167.8758544921875
233000,Self-play/ELO,1150.221435546875
233000,Self-play/ELO,1161.1104736328125
233000,Self-play/ELO,1135.971435546875
233000,Self-play/ELO,1127.0843505859375
234000,Self-play/ELO,1145.263427734375
234000,Self-play/ELO,1171.951904296875
234000,Self-play/ELO,1163.2186279296875
234000,Self-play/ELO,1149.722900390625
234000,Self-play/ELO,1159.6572265625
234000,Self-play/ELO,1135.8077392578125
234000,Self-play/ELO,1146.09814453125
235000,Self-play/ELO,1144.435791015625
235000,Self-play/ELO,1171.740478515625
235000,Self-play/ELO,1163.2186279296875
235000,Self-play/ELO,1133.6685791015625
235000,Self-play/ELO,1149.722900390625
235000,Self-play/ELO,1158.997314453125
235000,Self-play/ELO,1135.8077392578125
235000,Self-play/ELO,1146.09814453125
235000,Self-play/ELO,1126.5843505859375
236000,Self-play/ELO,1143.5662841796875
236000,Self-play/ELO,1172.2745361328125
236000,Self-play/ELO,1163.3359375
236000,Self-play/ELO,1149.722900390625
236000,Self-play/ELO,1159.1617431640625
236000,Self-play/ELO,1135.8077392578125
236000,Self-play/ELO,1126.5843505859375
237000,Self-play/ELO,1143.0919189453125
237000,Self-play/ELO,1162.33251953125
237000,Self-play/ELO,1132.7900390625
237000,Self-play/ELO,1159.372802734375
237000,Self-play/ELO,1146.09814453125
238000,Self-play/ELO,1143.0919189453125
238000,Self-play/ELO,1170.886962890625
238000,Self-play/ELO,1161.37060546875
238000,Self-play/ELO,1132.7840576171875
238000,Self-play/ELO,1167.435302734375
238000,Self-play/ELO,1149.722900390625
238000,Self-play/ELO,1157.8238525390625
238000,Self-play/ELO,1135.8077392578125
238000,Self-play/ELO,1146.09814453125
238000,Self-play/ELO,1126.5843505859375
239000,Self-play/ELO,1143.0919189453125
239000,Self-play/ELO,1161.8233642578125
239000,Self-play/ELO,1132.7840576171875
239000,Self-play/ELO,1157.6715087890625
239000,Self-play/ELO,1135.8077392578125
239000,Self-play/ELO,1126.5843505859375
240000,Self-play/ELO,1142.6558837890625
240000,Self-play/ELO,1169.7139892578125
240000,Self-play/ELO,1167.435302734375
240000,Self-play/ELO,1148.4801025390625
240000,Self-play/ELO,1157.6715087890625
240000,Self-play/ELO,1145.965087890625
240000,Self-play/ELO,1126.5843505859375
241000,Self-play/ELO,1141.1383056640625
241000,Self-play/ELO,1161.669677734375
241000,Self-play/ELO,1132.7752685546875
241000,Self-play/ELO,1146.75341796875
241000,Self-play/ELO,1157.6715087890625
241000,Self-play/ELO,1134.9576416015625
241000,Self-play/ELO,1145.1710205078125
241000,Self-play/ELO,1126.5843505859375
242000,Self-play/ELO,1140.0626220703125
242000,Self-play/ELO,1169.0225830078125
242000,Self-play/ELO,1161.669677734375
242000,Self-play/ELO,1131.3909912109375
242000,Self-play/ELO,1146.262939453125
242000,Self-play/ELO,1157.6715087890625
242000,Self-play/ELO,1126.5843505859375
243000,Self-play/ELO,1140.0626220703125
243000,Self-play/ELO,1168.79248046875
243000,Self-play/ELO,1130.9039306640625
243000,Self-play/ELO,1166.437255859375
243000,Self-play/ELO,1146.262939453125
243000,Self-play/ELO,1157.6715087890625
243000,Self-play/ELO,1134.310791015625
243000,Self-play/ELO,1145.2491455078125
243000,Self-play/ELO,1126.5843505859375
244000,Self-play/ELO,1140.0626220703125
244000,Self-play/ELO,1168.79248046875
244000,Self-play/ELO,1161.2083740234375
244000,Self-play/ELO,1130.9039306640625
244000,Self-play/ELO,1165.44384765625
244000,Self-play/ELO,1145.8968505859375
244000,Self-play/ELO,1157.28662109375
244000,Self-play/ELO,1134.1168212890625
244000,Self-play/ELO,1145.2491455078125
244000,Self-play/ELO,1126.5843505859375
245000,Self-play/ELO,1140.0626220703125
245000,Self-play/ELO,1168.9766845703125
245000,Self-play/ELO,1161.2083740234375
245000,Self-play/ELO,1130.5379638671875
245000,Self-play/ELO,1165.44384765625
245000,Self-play/ELO,1156.6640625
245000,Self-play/ELO,1133.71337890625
246000,Self-play/ELO,1140.0626220703125
246000,Self-play/ELO,1168.4300537109375
246000,Self-play/ELO,1161.2083740234375
246000,Self-play/ELO,1129.9931640625
246000,Self-play/ELO,1165.44384765625
246000,Self-play/ELO,1144.3653564453125
246000,Self-play/ELO,1155.2322998046875
246000,Self-play/ELO,1132.88720703125
246000,Self-play/ELO,1145.5189208984375
246000,Self-play/ELO,1124.5877685546875
247000,Self-play/ELO,1140.1248779296875
247000,Self-play/ELO,1130.106201171875
247000,Self-play/ELO,1165.44384765625
247000,Self-play/ELO,1155.2421875
247000,Self-play/ELO,1132.1741943359375
247000,Self-play/ELO,1145.2862548828125
248000,Self-play/ELO,1167.9825439453125
248000,Self-play/ELO,1160.48095703125
248000,Self-play/ELO,1130.2259521484375
248000,Self-play/ELO,1164.94677734375
248000,Self-play/ELO,1144.3170166015625
248000,Self-play/ELO,1155.2421875
248000,Self-play/ELO,1131.4490966796875
248000,Self-play/ELO,1145.2862548828125
248000,Self-play/ELO,1123.3472900390625
249000,Self-play/ELO,1139.18896484375
249000,Self-play/ELO,1129.0272216796875
249000,Self-play/ELO,1164.4510498046875
249000,Self-play/ELO,1155.0567626953125
249000,Self-play/ELO,1131.0465087890625
249000,Self-play/ELO,1145.2862548828125
250000,Self-play/ELO,1139.18896484375
250000,Self-play/ELO,1166.10986328125
250000,Self-play/ELO,1160.191162109375
250000,Self-play/ELO,1128.98779296875
250000,Self-play/ELO,1163.956787109375
250000,Self-play/ELO,1144.3170166015625
250000,Self-play/ELO,1155.1444091796875
250000,Self-play/ELO,1131.1248779296875
250000,Self-play/ELO,1145.2862548828125
250000,Self-play/ELO,1123.1002197265625
251000,Self-play/ELO,1139.18896484375
251000,Self-play/ELO,1159.004150390625
251000,Self-play/ELO,1128.98779296875
251000,Self-play/ELO,1163.956787109375
251000,Self-play/ELO,1154.3065185546875
252000,Self-play/ELO,1139.18896484375
252000,Self-play/ELO,1159.138427734375
252000,Self-play/ELO,1128.98779296875
252000,Self-play/ELO,1163.956787109375
252000,Self-play/ELO,1144.40625
252000,Self-play/ELO,1131.1248779296875
252000,Self-play/ELO,1145.2862548828125
252000,Self-play/ELO,1123.1002197265625
253000,Self-play/ELO,1166.2708740234375
253000,Self-play/ELO,1159.0927734375
253000,Self-play/ELO,1128.98779296875
253000,Self-play/ELO,1163.9852294921875
253000,Self-play/ELO,1143.2626953125
253000,Self-play/ELO,1153.8377685546875
253000,Self-play/ELO,1131.1248779296875
253000,Self-play/ELO,1145.2862548828125
253000,Self-play/ELO,1123.1002197265625
254000,Self-play/ELO,1138.3978271484375
254000,Self-play/ELO,1166.2708740234375
254000,Self-play/ELO,1159.0927734375
254000,Self-play/ELO,1128.98779296875
254000,Self-play/ELO,1163.5203857421875
254000,Self-play/ELO,1141.5738525390625
254000,Self-play/ELO,1153.8377685546875
254000,Self-play/ELO,1131.1248779296875
254000,Self-play/ELO,1123.1002197265625
255000,Self-play/ELO,1137.023681640625
255000,Self-play/ELO,1166.2708740234375
255000,Self-play/ELO,1159.0927734375
255000,Self-play/ELO,1140.7188720703125
255000,Self-play/ELO,1153.9691162109375
255000,Self-play/ELO,1130.7269287109375
255000,Self-play/ELO,1145.2862548828125
255000,Self-play/ELO,1123.22607421875
256000,Self-play/ELO,1136.04931640625
256000,Self-play/ELO,1159.0927734375
256000,Self-play/ELO,1127.7562255859375
256000,Self-play/ELO,1163.0677490234375
256000,Self-play/ELO,1152.93359375
256000,Self-play/ELO,1130.7698974609375
256000,Self-play/ELO,1145.2862548828125
256000,Self-play/ELO,1122.2703857421875
257000,Self-play/ELO,1136.04931640625
257000,Self-play/ELO,1166.2708740234375
257000,Self-play/ELO,1127.837158203125
257000,Self-play/ELO,1162.6160888671875
257000,Self-play/ELO,1140.8177490234375
257000,Self-play/ELO,1151.7742919921875
257000,Self-play/ELO,1130.010986328125
257000,Self-play/ELO,1145.2862548828125
257000,Self-play/ELO,1120.48779296875
258000,Self-play/ELO,1136.04931640625
258000,Self-play/ELO,1166.2708740234375
258000,Self-play/ELO,1151.7742919921875
258000,Self-play/ELO,1130.010986328125
258000,Self-play/ELO,1145.2862548828125
259000,Self-play/ELO,1136.04931640625
259000,Self-play/ELO,1166.2708740234375
259000,Self-play/ELO,1159.0927734375
259000,Self-play/ELO,1126.962646484375
259000,Self-play/ELO,1140.3182373046875
259000,Self-play/ELO,1151.7742919921875
259000,Self-play/ELO,1130.010986328125
259000,Self-play/ELO,1145.2862548828125
259000,Self-play/ELO,1118.668212890625
260000,Self-play/ELO,1135.8466796875
260000,Self-play/ELO,1165.52587890625
260000,Self-play/ELO,1159.0927734375
260000,Self-play/ELO,1145.2862548828125
260000,Self-play/ELO,1118.518798828125
261000,Self-play/ELO,1135.2396240234375
261000,Self-play/ELO,1163.821533203125
261000,Self-play/ELO,1159.0927734375
261000,Self-play/ELO,1126.4599609375
261000,Self-play/ELO,1162.1270751953125
261000,Self-play/ELO,1139.3221435546875
261000,Self-play/ELO,1151.4732666015625
261000,Self-play/ELO,1130.010986328125
261000,Self-play/ELO,1118.518798828125
262000,Self-play/ELO,1162.940185546875
262000,Self-play/ELO,1159.0927734375
262000,Self-play/ELO,1124.8829345703125
262000,Self-play/ELO,1138.5792236328125
262000,Self-play/ELO,1150.712646484375
262000,Self-play/ELO,1145.2862548828125
262000,Self-play/ELO,1118.518798828125
263000,Self-play/ELO,1135.2396240234375
263000,Self-play/ELO,1159.0927734375
263000,Self-play/ELO,1124.805908203125
263000,Self-play/ELO,1161.68408203125
263000,Self-play/ELO,1136.6522216796875
263000,Self-play/ELO,1130.010986328125
263000,Self-play/ELO,1145.2862548828125
263000,Self-play/ELO,1118.518798828125
264000,Self-play/ELO,1135.19482421875
264000,Self-play/ELO,1163.0208740234375
264000,Self-play/ELO,1159.0927734375
264000,Self-play/ELO,1136.5264892578125
264000,Self-play/ELO,1150.44775390625
264000,Self-play/ELO,1145.2862548828125
264000,Self-play/ELO,1118.518798828125
265000,Self-play/ELO,1163.2105712890625
265000,Self-play/ELO,1159.0927734375
265000,Self-play/ELO,1123.5594482421875
265000,Self-play/ELO,1161.7772216796875
265000,Self-play/ELO,1149.4561767578125
265000,Self-play/ELO,1129.8514404296875
265000,Self-play/ELO,1144.536865234375
266000,Self-play/ELO,1134.1478271484375
266000,Self-play/ELO,1163.2105712890625
266000,Self-play/ELO,1159.0927734375
266000,Self-play/ELO,1122.3486328125
266000,Self-play/ELO,1161.81494140625
266000,Self-play/ELO,1136.5970458984375
266000,Self-play/ELO,1148.7742919921875
266000,Self-play/ELO,1143.542724609375
266000,Self-play/ELO,1118.518798828125
267000,Self-play/ELO,1134.003662109375
267000,Self-play/ELO,1159.0927734375
267000,Self-play/ELO,1121.9173583984375
267000,Self-play/ELO,1135.6319580078125
267000,Self-play/ELO,1148.7742919921875
267000,Self-play/ELO,1129.1513671875
267000,Self-play/ELO,1143.3204345703125
267000,Self-play/ELO,1117.55712890625
268000,Self-play/ELO,1132.8900146484375
268000,Self-play/ELO,1161.97314453125
268000,Self-play/ELO,1158.13232421875
268000,Self-play/ELO,1161.81494140625
268000,Self-play/ELO,1148.6234130859375
268000,Self-play/ELO,1128.04150390625
268000,Self-play/ELO,1142.85986328125
269000,Self-play/ELO,1132.8900146484375
269000,Self-play/ELO,1156.9385986328125
269000,Self-play/ELO,1121.950439453125
269000,Self-play/ELO,1161.81494140625
269000,Self-play/ELO,1135.1402587890625
269000,Self-play/ELO,1128.1629638671875
269000,Self-play/ELO,1142.9271240234375
269000,Self-play/ELO,1116.167236328125
270000,Self-play/ELO,1132.8900146484375
270000,Self-play/ELO,1161.947021484375
270000,Self-play/ELO,1156.2265625
270000,Self-play/ELO,1121.950439453125
270000,Self-play/ELO,1148.32177734375
270000,Self-play/ELO,1127.5447998046875
270000,Self-play/ELO,1141.7357177734375
270000,Self-play/ELO,1116.1239013671875
271000,Self-play/ELO,1132.76220703125
271000,Self-play/ELO,1161.947021484375
271000,Self-play/ELO,1155.517822265625
271000,Self-play/ELO,1121.950439453125
271000,Self-play/ELO,1161.81494140625
271000,Self-play/ELO,1134.6510009765625
271000,Self-play/ELO,1141.0391845703125
271000,Self-play/ELO,1116.1239013671875
272000,Self-play/ELO,1161.947021484375
272000,Self-play/ELO,1155.443115234375
272000,Self-play/ELO,1161.81494140625
272000,Self-play/ELO,1133.6751708984375
272000,Self-play/ELO,1148.32177734375
272000,Self-play/ELO,1126.3656005859375
272000,Self-play/ELO,1140.6241455078125
272000,Self-play/ELO,1115.176025390625
273000,Self-play/ELO,1132.596435546875
273000,Self-play/ELO,1161.947021484375
273000,Self-play/ELO,1121.950439453125
273000,Self-play/ELO,1148.32177734375
273000,Self-play/ELO,1139.008056640625
274000,Self-play/ELO,1133.0655517578125
274000,Self-play/ELO,1161.947021484375
274000,Self-play/ELO,1155.517822265625
274000,Self-play/ELO,1121.2135009765625
274000,Self-play/ELO,1132.7059326171875
274000,Self-play/ELO,1126.038330078125
274000,Self-play/ELO,1138.11328125
274000,Self-play/ELO,1114.47607421875
275000,Self-play/ELO,1133.0655517578125
275000,Self-play/ELO,1161.2861328125
275000,Self-play/ELO,1155.517822265625
275000,Self-play/ELO,1120.52880859375
275000,Self-play/ELO,1161.81494140625
275000,Self-play/ELO,1132.22265625
275000,Self-play/ELO,1147.6192626953125
275000,Self-play/ELO,1125.77490234375
275000,Self-play/ELO,1137.3848876953125
276000,Self-play/ELO,1133.0655517578125
276000,Self-play/ELO,1160.135498046875
276000,Self-play/ELO,1119.846923828125
276000,Self-play/ELO,1161.81494140625
276000,Self-play/ELO,1132.22265625
276000,Self-play/ELO,1147.536865234375
276000,Self-play/ELO,1125.6170654296875
276000,Self-play/ELO,1137.45751953125
276000,Self-play/ELO,1112.1654052734375
277000,Self-play/ELO,1133.0655517578125
277000,Self-play/ELO,1158.3665771484375
277000,Self-play/ELO,1155.55224609375
277000,Self-play/ELO,1147.20361328125
277000,Self-play/ELO,1136.54736328125
277000,Self-play/ELO,1112.1265869140625
278000,Self-play/ELO,1133.0655517578125
278000,Self-play/ELO,1157.92724609375
278000,Self-play/ELO,1119.603759765625
278000,Self-play/ELO,1161.0860595703125
278000,Self-play/ELO,1132.22265625
278000,Self-play/ELO,1125.7314453125
278000,Self-play/ELO,1135.6707763671875
278000,Self-play/ELO,1112.1265869140625
279000,Self-play/ELO,1132.977783203125
279000,Self-play/ELO,1157.92724609375
279000,Self-play/ELO,1155.17919921875
279000,Self-play/ELO,1119.603759765625
279000,Self-play/ELO,1132.22265625
279000,Self-play/ELO,1146.266357421875
279000,Self-play/ELO,1125.7314453125
279000,Self-play/ELO,1135.036376953125
280000,Self-play/ELO,1131.8472900390625
280000,Self-play/ELO,1155.17919921875
280000,Self-play/ELO,1119.6978759765625
280000,Self-play/ELO,1159.97216796875
280000,Self-play/ELO,1134.8419189453125
280000,Self-play/ELO,1111.848876953125
281000,Self-play/ELO,1157.2864990234375
281000,Self-play/ELO,1155.17919921875
281000,Self-play/ELO,1132.22265625
281000,Self-play/ELO,1144.614013671875
281000,Self-play/ELO,1124.8052978515625
281000,Self-play/ELO,1134.4722900390625
281000,Self-play/ELO,1109.5936279296875
282000,Self-play/ELO,1129.8111572265625
282000,Self-play/ELO,1156.7640380859375
282000,Self-play/ELO,1119.048828125
282000,Self-play/ELO,1159.4989013671875
282000,Self-play/ELO,1133.132080078125
282000,Self-play/ELO,1109.8001708984375
283000,Self-play/ELO,1129.8128662109375
283000,Self-play/ELO,1157.0093994140625
283000,Self-play/ELO,1155.0867919921875
283000,Self-play/ELO,1119.136474609375
283000,Self-play/ELO,1132.22265625
283000,Self-play/ELO,1143.8427734375
283000,Self-play/ELO,1124.282958984375
283000,Self-play/ELO,1108.717529296875
284000,Self-play/ELO,1157.10888671875
284000,Self-play/ELO,1154.2880859375
284000,Self-play/ELO,1159.0179443359375
284000,Self-play/ELO,1131.5010986328125
284000,Self-play/ELO,1143.6846923828125
284000,Self-play/ELO,1131.8565673828125
284000,Self-play/ELO,1107.5693359375
285000,Self-play/ELO,1128.7899169921875
285000,Self-play/ELO,1157.10888671875
285000,Self-play/ELO,1153.0950927734375
285000,Self-play/ELO,1118.7845458984375
285000,Self-play/ELO,1130.8720703125
285000,Self-play/ELO,1141.832763671875
285000,Self-play/ELO,1124.282958984375
285000,Self-play/ELO,1131.969482421875
286000,Self-play/ELO,1127.0574951171875
286000,Self-play/ELO,1156.6370849609375
286000,Self-play/ELO,1152.146240234375
286000,Self-play/ELO,1158.538330078125
286000,Self-play/ELO,1140.599609375
286000,Self-play/ELO,1132.0347900390625
286000,Self-play/ELO,1106.251220703125
287000,Self-play/ELO,1156.8468017578125
287000,Self-play/ELO,1118.1983642578125
287000,Self-play/ELO,1158.538330078125
287000,Self-play/ELO,1140.06396484375
287000,Self-play/ELO,1124.282958984375
287000,Self-play/ELO,1106.51806640625
288000,Self-play/ELO,1157.0260009765625
288000,Self-play/ELO,1152.146240234375
288000,Self-play/ELO,1118.1983642578125
288000,Self-play/ELO,1158.6246337890625
288000,Self-play/ELO,1130.96142578125
288000,Self-play/ELO,1124.282958984375
288000,Self-play/ELO,1105.1033935546875
289000,Self-play/ELO,1125.6402587890625
289000,Self-play/ELO,1156.9830322265625
289000,Self-play/ELO,1151.68017578125
289000,Self-play/ELO,1118.1983642578125
289000,Self-play/ELO,1157.9930419921875
289000,Self-play/ELO,1139.8358154296875
289000,Self-play/ELO,1124.282958984375
289000,Self-play/ELO,1131.7413330078125
289000,Self-play/ELO,1104.0072021484375
290000,Self-play/ELO,1123.9521484375
290000,Self-play/ELO,1150.983642578125
290000,Self-play/ELO,1117.3525390625
290000,Self-play/ELO,1156.80419921875
290000,Self-play/ELO,1130.96142578125
290000,Self-play/ELO,1124.282958984375
290000,Self-play/ELO,1102.5421142578125
291000,Self-play/ELO,1155.8953857421875
291000,Self-play/ELO,1150.751953125
291000,Self-play/ELO,1117.3902587890625
291000,Self-play/ELO,1155.8502197265625
291000,Self-play/ELO,1139.8358154296875
291000,Self-play/ELO,1124.282958984375
291000,Self-play/ELO,1131.7413330078125
291000,Self-play/ELO,1101.1796875
292000,Self-play/ELO,1123.9521484375
292000,Self-play/ELO,1155.0911865234375
292000,Self-play/ELO,1150.751953125
292000,Self-play/ELO,1117.3902587890625
292000,Self-play/ELO,1155.8502197265625
292000,Self-play/ELO,1130.96142578125
292000,Self-play/ELO,1139.8358154296875
292000,Self-play/ELO,1131.7413330078125
292000,Self-play/ELO,1099.3812255859375
293000,Self-play/ELO,1123.9521484375
293000,Self-play/ELO,1154.8975830078125
293000,Self-play/ELO,1150.751953125
293000,Self-play/ELO,1155.8502197265625
293000,Self-play/ELO,1130.4835205078125
293000,Self-play/ELO,1122.8848876953125
293000,Self-play/ELO,1131.7413330078125
293000,Self-play/ELO,1097.6180419921875
294000,Self-play/ELO,1123.9521484375
294000,Self-play/ELO,1155.0416259765625
294000,Self-play/ELO,1150.751953125
294000,Self-play/ELO,1117.3902587890625
294000,Self-play/ELO,1155.8502197265625
294000,Self-play/ELO,1130.1055908203125
294000,Self-play/ELO,1139.547607421875
294000,Self-play/ELO,1121.49609375
294000,Self-play/ELO,1131.7413330078125
295000,Self-play/ELO,1123.9521484375
295000,Self-play/ELO,1154.4505615234375
295000,Self-play/ELO,1150.751953125
295000,Self-play/ELO,1117.3902587890625
295000,Self-play/ELO,1129.7279052734375
295000,Self-play/ELO,1139.7327880859375
295000,Self-play/ELO,1121.036376953125
295000,Self-play/ELO,1131.689208984375
295000,Self-play/ELO,1095.661865234375
296000,Self-play/ELO,1123.9521484375
296000,Self-play/ELO,1150.751953125
296000,Self-play/ELO,1116.692138671875
296000,Self-play/ELO,1155.8502197265625
296000,Self-play/ELO,1139.8338623046875
296000,Self-play/ELO,1121.036376953125
296000,Self-play/ELO,1094.5853271484375
297000,Self-play/ELO,1154.2169189453125
297000,Self-play/ELO,1129.7279052734375
297000,Self-play/ELO,1121.036376953125
297000,Self-play/ELO,1130.8046875
297000,Self-play/ELO,1094.0853271484375
298000,Self-play/ELO,1124.4046630859375
298000,Self-play/ELO,1154.0469970703125
298000,Self-play/ELO,1150.751953125
298000,Self-play/ELO,1116.4598388671875
298000,Self-play/ELO,1155.4635009765625
298000,Self-play/ELO,1129.7279052734375
298000,Self-play/ELO,1139.8338623046875
298000,Self-play/ELO,1129.864013671875
298000,Self-play/ELO,1094.091796875
299000,Self-play/ELO,1123.754150390625
299000,Self-play/ELO,1129.829833984375
299000,Self-play/ELO,1121.036376953125
299000,Self-play/ELO,1093.9620361328125
300000,Self-play/ELO,1122.3646240234375
300000,Self-play/ELO,1150.587646484375
300000,Self-play/ELO,1116.4598388671875
300000,Self-play/ELO,1154.4002685546875
300000,Self-play/ELO,1129.4560546875
300000,Self-play/ELO,1139.8338623046875
300000,Self-play/ELO,1121.036376953125
300000,Self-play/ELO,1129.54150390625
301000,Self-play/ELO,1121.58544921875
301000,Self-play/ELO,1154.3099365234375
301000,Self-play/ELO,1154.1600341796875
301000,Self-play/ELO,1128.7464599609375
301000,Self-play/ELO,1139.1787109375
301000,Self-play/ELO,1128.953369140625
301000,Self-play/ELO,1094.706787109375
